county,office,district,party,last,first,middle,suffix,votes
IONIA,86th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Mason,Lynn,,,4006
IONIA,86th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Gelineau,Bill,,,272
IONIA,86th District Representative in State Legislature 2 Year Term (1) Position,,GRN,Yankovich,Cliff,,,206
KENT,86th District Representative in State Legislature 2 Year Term (1) Position,,REP,Albert,Thomas,A.,,23984
KENT,86th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Mason,Lynn,,,12510
KENT,86th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Gelineau,Bill,,,993
KENT,86th District Representative in State Legislature 2 Year Term (1) Position,,GRN,Yankovich,Cliff,,,1255
BARRY,87th District Representative in State Legislature 2 Year Term (1) Position,,REP,Calley,Julie,,,19396
BARRY,87th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Anderson,Eric,,,8418
BARRY,87th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Gillotte,Joseph,P.,,1450
IONIA,87th District Representative in State Legislature 2 Year Term (1) Position,,REP,Calley,Julie,,,11561
IONIA,87th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Anderson,Eric,,,4537
IONIA,87th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Gillotte,Joseph,P.,,788
OTTAWA,88th District Representative in State Legislature 2 Year Term (1) Position Files In OTTAWA County,,REP,Victory,Roger,,,34356
OTTAWA,88th District Representative in State Legislature 2 Year Term (1) Position Files In OTTAWA County,,DEM,Nagy,Kim,,,11410
OTTAWA,89th District Representative in State Legislature 2 Year Term (1) Position Files In OTTAWA County,,REP,Lilly,Jim,,,30340
OTTAWA,89th District Representative in State Legislature 2 Year Term (1) Position Files In OTTAWA County,,DEM,Meyer,Tim,,,17051
OTTAWA,89th District Representative in State Legislature 2 Year Term (1) Position Files In OTTAWA County,,LIB,Buzuma,Mary,,,2231
OTTAWA,90th District Representative in State Legislature 2 Year Term (1) Position Files In OTTAWA County,,REP,Garcia,Daniela,,,30968
OTTAWA,90th District Representative in State Legislature 2 Year Term (1) Position Files In OTTAWA County,,DEM,Yedinak,Mary,M.,,11533
MUSKEGON,91st District Representative in State Legislature 2 Year Term (1) Position Files In MUSKEGON County,,REP,Hughes,Holly,,,20959
MUSKEGON,91st District Representative in State Legislature 2 Year Term (1) Position Files In MUSKEGON County,,DEM,Lamonte,Collene,,,18558
MUSKEGON,91st District Representative in State Legislature 2 Year Term (1) Position Files In MUSKEGON County,,LIB,Riekse,Max,,,2965
MUSKEGON,92nd District Representative in State Legislature 2 Year Term (1) Position Files In MUSKEGON County,,REP,Davis,Marshall,,,10528
MUSKEGON,92nd District Representative in State Legislature 2 Year Term (1) Position Files In MUSKEGON County,,DEM,Sabo,Terry,J.,,22584
CLINTON,93rd District Representative in State Legislature 2 Year Term (1) Position,,REP,Leonard,Tom,,,23869
CLINTON,93rd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Derke,Josh,,,13376
CLINTON,93rd District Representative in State Legislature 2 Year Term (1) Position,,LIB,Palmer,Tyler,D.,,2052
GRATIOT,93rd District Representative in State Legislature 2 Year Term (1) Position,,REP,Leonard,Tom,,,5459
GRATIOT,93rd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Derke,Josh,,,2132
GRATIOT,93rd District Representative in State Legislature 2 Year Term (1) Position,,LIB,Palmer,Tyler,D.,,376
SAGINAW,94th District Representative in State Legislature 2 Year Term (1) Position Files In SAGINAW County,,REP,Kelly,Tim,,,30150
SAGINAW,94th District Representative in State Legislature 2 Year Term (1) Position Files In SAGINAW County,,DEM,Seamon,Kevin,C.,,16402
SAGINAW,95th District Representative in State Legislature 2 Year Term (1) Position Files In SAGINAW County,,REP,Tanner,Dorothy,,,8419
SAGINAW,95th District Representative in State Legislature 2 Year Term (1) Position Files In SAGINAW County,,DEM,Guerra,Vanessa,,,23809
BAY,96th District Representative in State Legislature 2 Year Term (1) Position Files In BAY County,,REP,Scholl,David,,,16665
BAY,96th District Representative in State Legislature 2 Year Term (1) Position Files In BAY County,,DEM,Elder,Brian,K.,,22992
ARENAC,97th District Representative in State Legislature 2 Year Term (1) Position,,REP,Wentworth,Jason,,,4461
ARENAC,97th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Townsend,Robert,,,2762
CLARE,97th District Representative in State Legislature 2 Year Term (1) Position,,REP,Wentworth,Jason,,,8298
CLARE,97th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Townsend,Robert,,,4549
GLADWIN,97th District Representative in State Legislature 2 Year Term (1) Position,,REP,Wentworth,Jason,,,7604
GLADWIN,97th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Townsend,Robert,,,4242
OSCEOLA,97th District Representative in State Legislature 2 Year Term (1) Position,,REP,Wentworth,Jason,,,3761
OSCEOLA,97th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Townsend,Robert,,,1521
BAY,98th District Representative in State Legislature 2 Year Term (1) Position,,REP,Glenn,Gary,,,6332
BAY,98th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Malicoat,Geoff,,,3827
MIDLAND,98th District Representative in State Legislature 2 Year Term (1) Position,,REP,Glenn,Gary,,,19310
MIDLAND,98th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Malicoat,Geoff,,,13148
ISABELLA,99th District Representative in State Legislature 2 Year Term (1) Position,,REP,Hauck,Roger,,,12762
ISABELLA,99th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Mielke,Bryan,,,12033
MIDLAND,99th District Representative in State Legislature 2 Year Term (1) Position,,REP,Hauck,Roger,,,5596
MIDLAND,99th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Mielke,Bryan,,,3258
LAKE,100th District Representative in State Legislature 2 Year Term (1) Position,,REP,VanSingel,Scott,A.,,2801
LAKE,100th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Clarke,Sandy,,,2233
NEWAYGO,100th District Representative in State Legislature 2 Year Term (1) Position,,REP,VanSingel,Scott,A.,,15560
NEWAYGO,100th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Clarke,Sandy,,,6278
OCEANA,100th District Representative in State Legislature 2 Year Term (1) Position,,REP,VanSingel,Scott,A.,,7360
OCEANA,100th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Clarke,Sandy,,,4003
BENZIE,101st District Representative in State Legislature 2 Year Term (1) Position,,REP,VanderWall,Curt,,,5276
BENZIE,101st District Representative in State Legislature 2 Year Term (1) Position,,DEM,Scripps,Dan,,,4760
LEELANAU,101st District Representative in State Legislature 2 Year Term (1) Position,,REP,VanderWall,Curt,,,7289
LEELANAU,101st District Representative in State Legislature 2 Year Term (1) Position,,DEM,Scripps,Dan,,,7316
MANISTEE,101st District Representative in State Legislature 2 Year Term (1) Position,,REP,VanderWall,Curt,,,6462
MANISTEE,101st District Representative in State Legislature 2 Year Term (1) Position,,DEM,Scripps,Dan,,,5876
MASON,101st District Representative in State Legislature 2 Year Term (1) Position,,REP,VanderWall,Curt,,,8825
MASON,101st District Representative in State Legislature 2 Year Term (1) Position,,DEM,Scripps,Dan,,,5767
MECOSTA,102nd District Representative in State Legislature 2 Year Term (1) Position,,REP,Hoitenga,Michele,,,10597
MECOSTA,102nd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Gabert,Douglas,,,5712
OSCEOLA,102nd District Representative in State Legislature 2 Year Term (1) Position,,REP,Hoitenga,Michele,,,3461
OSCEOLA,102nd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Gabert,Douglas,,,1316
WEXFORD,102nd District Representative in State Legislature 2 Year Term (1) Position,,REP,Hoitenga,Michele,,,10703
WEXFORD,102nd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Gabert,Douglas,,,4071
CRAWFORD,103rd District Representative in State Legislature 2 Year Term (1) Position,,REP,Rendon,Daire,L.,,3070
CRAWFORD,103rd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Stancil,Jordan,,,3620
KALKASKA,103rd District Representative in State Legislature 2 Year Term (1) Position,,REP,Rendon,Daire,L.,,5389
KALKASKA,103rd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Stancil,Jordan,,,2945
MISSAUKEE,103rd District Representative in State Legislature 2 Year Term (1) Position,,REP,Rendon,Daire,L.,,5116
MISSAUKEE,103rd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Stancil,Jordan,,,2019
OGEMAW,103rd District Representative in State Legislature 2 Year Term (1) Position,,REP,Rendon,Daire,L.,,5409
OGEMAW,103rd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Stancil,Jordan,,,4477
ROSCOMMON,103rd District Representative in State Legislature 2 Year Term (1) Position,,REP,Rendon,Daire,L.,,7004
ROSCOMMON,103rd District Representative in State Legislature 2 Year Term (1) Position,,DEM,Stancil,Jordan,,,5528
GD. TRAVERSE,104th District Representative in State Legislature 2 Year Term (1) Position Files In GD. TRAVERSE County,,REP,Inman,Larry,C.,,26020
GD. TRAVERSE,104th District Representative in State Legislature 2 Year Term (1) Position Files In GD. TRAVERSE County,,DEM,Coffia,Betsy,,,21864
GD. TRAVERSE,104th District Representative in State Legislature 2 Year Term (1) Position Files In GD. TRAVERSE County,,LIB,Clark,Kelly,J.,,2714
ANTRIM,105th District Representative in State Legislature 2 Year Term (1) Position,,REP,Cole,Triston,S.,,9348
ANTRIM,105th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Knight,Wyatt,,,3918
CHARLEVOIX,105th District Representative in State Legislature 2 Year Term (1) Position,,REP,Cole,Triston,S.,,9343
CHARLEVOIX,105th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Knight,Wyatt,,,4661
MONTMORENCY,105th District Representative in State Legislature 2 Year Term (1) Position,,REP,Cole,Triston,S.,,3426
MONTMORENCY,105th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Knight,Wyatt,,,1292
OSCODA,105th District Representative in State Legislature 2 Year Term (1) Position,,REP,Cole,Triston,S.,,2732
OSCODA,105th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Knight,Wyatt,,,1091
OTSEGO,105th District Representative in State Legislature 2 Year Term (1) Position,,REP,Cole,Triston,S.,,8660
OTSEGO,105th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Knight,Wyatt,,,3360
ALCONA,106th District Representative in State Legislature 2 Year Term (1) Position,,REP,Allor,Sue,,,3945
ALCONA,106th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Kennedy,Robert,,,2012
ALCONA,106th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Carver,Dana,,,166
ALCONA,106th District Representative in State Legislature 2 Year Term (1) Position,,NPA,Caplis,John,,,0
ALPENA,106th District Representative in State Legislature 2 Year Term (1) Position,,REP,Allor,Sue,,,9014
ALPENA,106th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Kennedy,Robert,,,4925
ALPENA,106th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Carver,Dana,,,550
ALPENA,106th District Representative in State Legislature 2 Year Term (1) Position,,NPA,Caplis,John,,,3
CHEBOYGAN,106th District Representative in State Legislature 2 Year Term (1) Position,,REP,Allor,Sue,,,5000
CHEBOYGAN,106th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Kennedy,Robert,,,2467
CHEBOYGAN,106th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Carver,Dana,,,292
CHEBOYGAN,106th District Representative in State Legislature 2 Year Term (1) Position,,NPA,Caplis,John,,,0
IOSCO,106th District Representative in State Legislature 2 Year Term (1) Position,,REP,Allor,Sue,,,7302
IOSCO,106th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Kennedy,Robert,,,5206
IOSCO,106th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Carver,Dana,,,552
IOSCO,106th District Representative in State Legislature 2 Year Term (1) Position,,NPA,Caplis,John,,,0
PRESQUE ISLE,106th District Representative in State Legislature 2 Year Term (1) Position,,REP,Allor,Sue,,,4537
PRESQUE ISLE,106th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Kennedy,Robert,,,2327
PRESQUE ISLE,106th District Representative in State Legislature 2 Year Term (1) Position,,LIB,Carver,Dana,,,278
PRESQUE ISLE,106th District Representative in State Legislature 2 Year Term (1) Position,,NPA,Caplis,John,,,0
CHEBOYGAN,107th District Representative in State Legislature 2 Year Term (1) Position,,REP,Chatfield,Lee,,,3957
CHEBOYGAN,107th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Bellfy,Phil,,,1606
CHIPPEWA,107th District Representative in State Legislature 2 Year Term (1) Position,,REP,Chatfield,Lee,,,9939
CHIPPEWA,107th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Bellfy,Phil,,,5010
EMMET,107th District Representative in State Legislature 2 Year Term (1) Position,,REP,Chatfield,Lee,,,12161
EMMET,107th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Bellfy,Phil,,,6314
MACKINAC,107th District Representative in State Legislature 2 Year Term (1) Position,,REP,Chatfield,Lee,,,4074
MACKINAC,107th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Bellfy,Phil,,,1851
DELTA,108th District Representative in State Legislature 2 Year Term (1) Position,,REP,LaFave,Beau,Matthew,,9601
DELTA,108th District Representative in State Legislature 2 Year Term (1) Position,,DEM,Celello,Scott,A.,,8563
